id,studytime,bottest_filter,comp1,comp2,fairQ,fairQ_rt,dg1,dg1_rt,dg2,dg2_rt,dg3,dg3_rt,dg4,dg4_rt,dg5,dg5_rt,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,test,Guess,memQrt,conf,pos,hap,goodness,moral,sd_1,sd_2,sd_3,sd_4,sd_5,sd_6,sd_7,sd_8,sd_9,sd_10,gender,age,deception1,deception2,feedback_excl,Numeracy
523,1:13,1,1,1,40,9.163,40,2.694,40,2.311,50,2.773,20,1.428,40,1.616,1800,0.01,0.01,1,2,2,2,10,1,20,5,1,10%,48,1,0,69,3.617,4,3,2,5,5,1,1,1,0,0,0,0,1,1,1,2,33,4,1,1,8
524,0:24,1,1,1,40,17.256,50,11.736,50,4.395,50,4.477,50,6.297,50,3.074,500,10,0.001,1,2,2,2,10,100,20,500,1,10,14,2,1,50,7.474,7,7,7,7,6,0,0,0,0,0,1,0,1,1,1,2,25,4,1,1,10
525,0:11,1,1,1,10,21.338,10,8.486,10,2.902,10,2.009,10,2.086,10,2.111,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,10,50,3,1,10,3.252,7,6,6,7,6,1,1,1,0,1,1,1,1,0,0,1,31,4,1,1,10
526,0:07,1,1,1,0,5.727,50,4.926,50,2.17,50,2.237,50,3.286,50,1.747,500,10,0.1,1,2,2,2,10,100,20,5,1,50/50,64,1,1,50,3.761,7,4,4,5,5,1,1,0,0,1,0,0,1,0,0,2,36,4,1,1,12
527,1:13,1,1,1,10,22.182,10,4.693,10,7.296,20,3.563,30,4.525,60,5.332,72,10,1,1,2,2,2,10,100,50,5,1,90,12,3,1,10,10.4,6,7,5,6,5,1,1,0,0,0,1,1,0,0,0,2,29,4,1,1,8
528,0:12,1,1,1,10,13.524,0,3.462,0,2.721,0,1.626,0,2.448,0,1.633,500,10,0.001,1,2,2,1 in 50,10,100,20,50,1,9%,64,3,1,0,10.446,7,7,7,7,7,1,1,1,0,0,1,0,1,0,1,1,23,4,1,1,11
529,0:10,1,1,1,40,16.015,50,4.637,50,2.237,50,2.499,50,3.93,50,2.053,500,10,0.10%,1,2,2%,1 in 50,10,100,20,5,1,50%,64%,1,1,50,6.284,7,4,4,4,6,1,1,1,1,1,1,1,0,1,1,1,29,4,1,1,13
530,0:20,1,1,0,50,7.17,50,3.335,50,3.248,50,2.71,50,4.299,50,2.583,500,10,0.1,1,2,2%,1 in 200,10,100,20,5,1,18%,64%,1,1,50,4.222,7,7,7,7,7,1,1,1,0,1,1,1,1,0,1,2,32,4,1,1,11
531,0:08,1,1,0,50,5.158,50,3.036,50,2.62,50,20.23,50,2.667,50,2.246,500,10,0.1,1,2,2,50,10,100,20,5,1,50,64,3,1,50,3.904,7,7,7,7,7,1,1,1,1,0,0,0,0,0,0,1,33,4,1,1,10
532,0:18,1,1,1,50,17.167,0,12.124,0,2.95,0,3.036,0,2.514,0,2.267,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,50,64,3,1,0,4.707,7,7,7,6,6,0,0,0,0,1,0,0,1,0,1,1,34,4,1,1,11
533,0:07,1,1,1,10,7.367,0,3.859,0,1.425,0,2.895,0,2.7,0,1.676,500,10,0.1,1,2,2,2 in 100,10,100,20,2,1,9 out of 100,64,3,1,0,3.114,7,7,7,5,5,1,1,0,0,0,0,0,0,0,0,1,25,4,1,1,10
534,0:09,1,1,1,50,6.146,0,5.347,0,2.705,0,2.704,0,2.551,0,2.522,500,10,0.01,1,2,2,2 in 100 ,10,100,20,5,1,90%,64,1,1,0,5.746,7,4,4,6,6,1,1,0,0,0,0,0,1,0,0,2,35,4,1,1,13
535,0:29,1,0,1,0,7.287,0,5.023,0,3.252,0,3.779,0,3.922,0,3.326,500,10,0.1,1,2,2,2,10,100,20,5,1,50%,64%,3,1,0,10.574,7,5,4,6,6,0,0,0,0,0,0,0,0,0,0,1,49,4,1,1,11
536,0:15,1,1,0,50,15.978,50,8.057,50,3.458,50,2.784,50,9.704,50,5.473,500,10,0.1,1,2,20,50,50,500,20,"5,000",1,50,40,2,0,51,7.733,4,4,3,7,7,0,1,1,1,0,0,1,1,0,1,2,32,4,1,1,5
537,0:05,1,1,0,20,6.708,50,3.408,50,4.281,50,1.064,50,1.52,50,1.939,500,10,0.001,1,2,2%,2 in 100,10,100,20,5,1,5,16,1,1,49,2.444,7,3,3,3,5,0,1,0,0,0,0,0,1,1,0,2,33,4,1,1,12
538,0:12,1,1,1,30,8.801,30,4.07,30,3.248,40,3.556,30,2.357,30,4.157,500,10,10,1,2,2,2 in 100,10,100,20,5,2,1 in 100,7%,3,1,28,7.665,5,7,7,6,6,0,1,0,1,1,1,0,0,0,0,1,28,4,1,1,9
539,0:07,1,1,1,20,5.437,30,4.013,40,3.792,20,2.492,30,2.625,30,3.23,500,10,0.1,1,2,2,2,10,100,20,5,1,50%,64%,1,1,30,6.288,6,4,4,6,6,0,1,0,0,0,1,1,1,0,0,1,28,4,1,1,12
540,0:24,1,1,1,50,9.358,50,4.288,50,7.962,50,22.787,50,3.067,50,3.166,500,10,1,1,2,2,2,10,100,20,0.05,1,50,64,1,1,50,16.029,7,7,7,7,7,1,1,1,1,0,0,1,1,0,1,2,34,4,1,1,11
541,1:07,1,1,1,50,4.042,50,5.786,50,1.896,50,1.369,50,1.888,50,1.664,567,10,1%,1,2,2,2,1,10,25,10,1,27,13,2,1,50,3.595,7,7,7,6,5,1,1,1,1,0,0,0,1,0,0,2,31,4,1,1,5
542,0:09,1,1,1,0,4.817,0,2.347,0,3.184,0,3.049,0,2.104,0,4.467,500,10,0.1,1,2,2%,1 in 50,10,100,20,1,1,10,64,1,1,0,3.252,7,5,5,4,6,1,1,0,0,0,0,0,0,0,0,1,27,4,1,1,11
543,0:15,1,1,1,0,6.522,0,3.981,0,2.411,0,2.89,0,2.046,0,2.305,500,10,0.1,1,2,2,1 in 50,10,1,20,0.05,1,9,64%,3,1,0,5.338,7,6,6,4,4,1,1,1,0,0,0,1,0,0,0,2,33,4,1,1,10
544,0:18,1,0,1,20,7.333,0,6.137,10,3.148,0,3.033,20,10.738,0,9.889,499,1,0.001,1,2,2%,2,10,100,20,5,1,2-Jan,64,3,0,6,23.53,3,4,4,5,6,1,1,0,0,1,0,0,1,1,0,2,29,4,1,1,10
545,0:50,1,1,1,30,9.013,50,25.7,50,5.912,40,11.93,40,2.137,40,3.76,125,100,0.01,1,2,2%,2,10,100,20,5,1,82,12,1,1,50,17.44,2,5,5,5,5,1,1,1,0,0,1,0,1,0,0,1,35,4,1,1,9
546,0:07,1,0,1,0,10.02,10,7.611,10,2.279,10,1.762,10,2.008,10,1.339,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,1 in 2,64,1,1,10,3.691,7,5,5,1,2,1,0,0,1,0,0,0,0,0,0,1,28,4,1,1,12
547,0:52,1,1,1,10,7.068,10,6.071,10,2.424,20,1.688,10,5.245,30,1.503,500,10,1,1,2,2,100,10,100,20,5,1,18,64,2,1,20,28.86,4,4,5,6,3,0,1,0,0,0,0,0,0,0,0,1,26,4,1,1,10
548,0:09,1,1,1,50,6.76,50,4.013,50,2.613,50,2.666,50,2.761,50,2.215,500,10,0.001,1,2,2%,2%,10,100,20,5,1,10,64,2,1,50,4.526,7,4,4,4,4,1,1,0,0,0,0,0,1,0,0,2,44,4,1,1,12
549,0:03,1,1,1,0,2.099,40,1.853,60,1.834,30,1.922,80,1.032,50,1.703,400,10,100,2,1,2,1,10,100,20,10,1,81,4,3,0,38,1.275,6,5,3,3,4,1,1,0,0,1,0,0,1,1,1,1,25,4,1,1,6
550,0:11,1,1,1,50,5.513,50,5.414,50,4.014,50,3.41,50,3.118,50,4.989,500,10,0.1,1,2,2,2,10,100,20,5,1,8,64,1,1,50,7.02,6,6,6,6,6,0,1,1,0,1,0,1,0,0,0,1,22,4,1,1,12
551,0:08,1,0,0,50,2.289,40,2.925,50,3.413,20,7.434,40,5.782,70,5.79,1000,1,10,2,1,2,1,1,2,5,1,2,82,1,2,0,60,2.475,6,5,6,7,7,1,1,1,1,0,0,0,1,0,0,2,29,4,1,1,1
552,0:08,1,1,0,40,9.246,50,3.221,50,2.534,50,2.691,50,2.718,50,2.973,500,10,0.01,1,2,2,2,10,100,20,5,1,50,67,3,1,50,6.251,7,3,3,6,6,0,1,0,0,0,0,1,1,0,0,2,34,4,1,1,10
553,0:22,1,1,1,0,7.464,0,4.451,0,4.079,0,3.719,0,8.969,0,2.858,500,10,1,1,2,2,1 in 50,10,100,20,5,1,50%,64,3,1,0,8.298,7,1,1,2,1,0,0,0,0,0,1,0,0,0,0,3,31,4,1,1,11
554,0:19,1,1,0,50,5.899,10,5.261,10,2.641,20,5.324,0,4.221,0,6.637,500,1,1,1,2,2,1 in 200 in 10 years,10,100,20,1,1,not likely,128,3,1,1,6.998,6,5,5,6,6,1,1,1,1,0,0,0,0,0,0,2,29,4,1,1,7
555,0:07,1,1,1,70,5.769,50,1.264,50,1.402,50,1.439,50,1.451,50,1.264,500,10,0.01,1,2,2,2 in 100,10,100,20,5,1,15,16,1,1,50,3.315,7,2,2,5,5,0,1,0,0,0,0,0,0,0,0,1,29,4,1,1,11
556,0:10,1,1,1,30,7.335,50,2.597,50,1.544,50,1.925,50,1.842,50,2.681,500,10,0.1,1,2,2% in 10 years,1 in 50 in ten years,10,100,20,5,1,50,64,3,1,50,4.153,7,6,3,4,6,0,1,1,1,1,1,1,1,0,0,1,35,4,1,0,11
557,0:11,1,1,0,50,6.19,50,3.21,50,3.259,50,2.42,50,2.924,50,4.109,500,10,0.1,1,2,2% in ten years,2% in ten years,10,100,20,5,1,50%,64%,1,1,50,4.396,7,3,3,4,5,0,1,0,0,0,0,0,0,0,0,1,52,4,1,1,12
558,0:23,1,0,1,30,12.946,30,4.917,40,9.164,50,5.07,50,3.376,40,2.217,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,50%,64,3,1,42,33.911,5,4,3,4,5,0,1,0,0,0,1,0,0,0,0,1,34,4,1,1,11
559,0:15,1,1,1,0,36.227,20,15.691,20,4.14,20,6.968,30,14.862,30,6.363,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,10%,64,2,1,24,30.471,6,5,3,6,3,1,0,0,0,0,0,0,1,0,0,1,60,4,1,1,11
560,0:11,1,1,1,50,13.156,50,3.37,50,2.53,50,2.362,50,2.851,50,2.541,500,10,0.1,1,2,2% in ten years,1 in 50,10,100,20,5,1,90%,64%,3,1,50,4.793,7,5,5,5,5,1,1,1,0,1,0,0,0,0,0,1,48,4,1,1,12
561,1:11,1,1,1,30,22.695,0,25.039,50,24.334,10,2.93,0,5.542,50,1.661,500,10,0.001,1,2,2,2,10,100,20,5,1,90,32,1,1,22,23.62,5,4,5,6,4,0,1,0,0,0,0,0,1,0,0,1,30,4,2,1,12
562,0:47,1,1,1,10,31.437,10,52.505,20,18.278,10,3.457,30,3.474,10,3.891,350,1,10,1,2,2,2,10,100,20,5,1,10,2,3,1,40,91.548,7,7,7,7,7,1,1,1,0,1,0,1,1,0,1,2,45,4,1,1,8
563,0:12,1,1,1,10,5.712,20,10.982,20,2.707,20,3.493,20,2.93,20,3.548,500,10,0.10%,1,2,2%,2 in 100,10,100,20,5,1,9%,64,1,1,20,4.327,5,5,5,6,6,1,1,1,0,0,0,0,0,0,0,2,31,4,1,1,13
564,1:12,1,1,1,0,9.026,0,4.061,0,3.271,0,3.453,0,3.416,0,3.842,500,10,0.1,1,2,2,2 in 100 in ten years,10,100,20,5,1,95,64,3,1,0,5.133,7,6,5,6,6,1,1,1,0,1,1,1,1,0,1,1,48,4,1,1,11
565,0:07,1,1,1,50,5.019,10,3.807,10,9.869,0,1.868,0,2.099,0,1.689,500,10,1,1,2,2,2,10,100,20,100,1,9,10,3,1,20,6.555,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,2,24,4,1,1,10
566,0:17,1,1,1,50,8.366,50,7.664,50,2.97,50,2.27,50,2.199,50,4.574,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,50,64,3,1,50,5.489,7,5,4,6,6,1,1,1,0,0,0,1,1,0,1,1,27,4,1,1,11
567,0:10,1,1,1,30,11.027,30,6.193,30,3.392,30,2.488,30,2.745,30,2.256,500,10,0.1,1,2,2,2,10,100,20,50,1,10,64,1,1,30,5.914,7,4,4,4,4,1,1,0,0,1,1,1,1,0,1,2,23,4,1,1,11
568,0:34,1,1,1,50,9.092,50,3.413,0,3.311,50,2.845,50,1.98,50,2.69,500,10,0.1,1,2,2% in ten years,2 in 100,10,100,20,50,1,1 in 2,64%,1,1,50,6.685,6,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,25,4,1,1,11
569,0:10,1,1,1,30,5.594,50,7.087,50,3.937,50,2.823,50,3.72,50,7.37,500,10,0.01,1,2,2,2,10,100,20,5,1,10 percent,64,3,1,51,4.397,7,4,4,4,4,1,1,1,0,0,1,1,1,0,0,2,33,4,1,1,11
570,0:12,1,1,1,20,6.762,20,4.449,20,3.304,20,2.785,20,7.304,20,2.306,500,10,0.1,1,2,2,2 in 100 years,10,100,20,5,1,50%,16%,1,1,20,6.307,7,6,5,6,5,1,1,1,1,1,0,1,1,0,0,2,34,4,1,1,11
571,0:11,1,0,1,50,5.008,50,6.588,50,3.023,50,2.829,50,2.539,50,2.019,500,10,0.1,1,2,2%,1 in 50,10,1,20,5,1,50,64%,3,1,50,9.144,7,4,4,4,4,0,1,1,0,0,1,1,1,0,0,1,39,4,1,1,10
572,0:12,1,1,1,30,11.75,50,6.755,40,5.207,50,3.126,50,4.212,50,3.227,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,10 out of 100,64%,3,1,48,8.639,6,6,5,6,5,0,1,0,0,1,0,0,1,0,1,2,43,4,1,1,11
573,0:15,1,1,1,10,27.423,20,8.111,30,2.575,20,2.286,10,1.765,20,2.138,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,90,64%,1,1,20,7.064,6,5,5,6,5,1,1,1,0,0,1,1,1,1,0,1,21,4,1,1,12
574,0:13,1,1,1,0,7.716,0,27.191,0,1.909,0,2.008,0,2.296,0,2.099,500,10,0.0001,1,2,2,2 in 100,10,100,20,5,1,50,64,1,1,0,3.716,7,5,5,6,5,0,1,0,0,0,0,0,0,0,0,1,33,4,1,1,12
575,0:30,1,1,1,10,8.566,20,8.985,10,17.674,30,2.906,20,3.232,10,4.446,500 times,10,0.10%,1,2,2%,2 in 100,10,100,20%,5,1,18%,64%,3,1,25,25.221,5,6,7,6,6,1,1,0,1,0,0,1,1,0,0,2,38,4,1,1,12
576,0:09,1,1,1,40,10.267,50,2.84,50,1.549,50,1.122,50,2.871,50,1.696,500,10,0.1,1,2,2,2 in 100,10,100,20,5,1,90%,64,1,1,50,3.97,7,6,6,6,6,0,1,1,1,1,0,0,1,0,1,2,37,4,1,1,13
577,0:13,1,1,0,30,5.669,20,7.628,10,4.128,10,4.33,10,2.255,10,2.044,400,10,1,1,2,2,2,10,100,80,5,1,80,42,1,1,60,17.203,4,6,6,7,7,1,1,1,1,1,1,1,1,1,1,1,40,4,1,1,9
578,0:09,1,1,0,10,4.307,20,10.812,20,5.456,50,2.421,50,2.158,50,2.218,500,10,0.01,1,2,2,1 in 50,10,100,20,5,1,9,64,3,1,45,26.068,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,2,38,4,1,1,12
579,0:49,1,1,1,30,7.321,10,5.424,0,3.835,10,2.227,10,3.744,0,2.398,500,1,1%,1,2,2,2,10,100,20,2,1,10%,64,3,1,10,6.784,7,7,6,3,3,1,1,1,0,0,1,0,0,0,0,2,22,4,1,1,9
580,0:15,1,1,1,30,14.322,50,7.238,40,6.242,50,4.259,60,3.909,50,2.627,500,10,0.1,1,2,2,1 of 50,10,100,20,1,1,18%,128%,3,1,35,9.339,5,5,4,7,7,1,1,1,0,0,1,1,1,1,1,1,21,4,1,1,9
581,0:24,1,1,0,50,4.967,50,20.92,50,5.271,50,13.507,50,2.513,50,20.357,500,1,1,1,2,2,2,10,1,20,0.5,1,10,16,3,1,50,5.146,4,7,7,7,7,1,0,1,0,0,0,0,1,1,1,2,45,4,1,1,7
582,0:14,1,1,1,50,6.443,50,6.028,50,2.584,50,2.325,50,2.109,50,2.201,600,5,1,1,2,2,2,10,100,20,5,1,90,64,3,1,50,8.033,7,7,7,7,7,1,1,0,0,0,1,1,0,0,0,1,26,4,1,1,9
583,0:22,1,1,1,30,9.252,0,4.361,0,2.346,0,3.531,0,4.053,0,6.242,500,10,0.1,1,2,2,2,10,100,20,5,1,50%,64%,3,1,0,5.999,7,5,5,4,4,0,0,0,0,0,0,0,0,0,0,1,43,4,1,1,11
584,0:13,1,1,1,50,8.211,50,4.983,50,3.629,50,2.729,50,3.911,50,3.314,500,10,10,1,2,2,2 in 100,10,1,20,5,1,9%,128,3,1,50,7.204,7,5,5,5,6,1,1,0,0,0,0,0,1,0,0,2,36,4,1,1,9
585,0:29,1,1,0,10,6.777,10,15.027,0,10.637,0,25.42,0,1.743,0,1.965,333,10,1,1,2,2,2,10,1,20,5,1,9,10,2,0,2,14.12,6,4,3,6,5,1,1,0,1,1,0,0,0,0,0,1,24,4,1,1,9
586,0:08,1,0,0,60,6.322,70,5.516,70,6.811,70,16.264,70,4.335,70,2.724,333,10,0.1,1,2,2,2,10,100,20,5,1,9,16,1,1,70,10.516,3,6,6,6,7,1,1,1,0,1,0,1,1,1,0,1,25,4,1,1,11
587,0:10,1,1,0,50,2.526,60,4.824,60,3.59,40,2.225,50,2.591,70,2.389,1,1,0.1,2,2,2,1,1,10,20,1,2,10,5,3,0,50,2.642,4,5,4,4,4,1,1,1,1,1,0,0,0,0,0,1,27,4,1,1,3
588,0:08,1,1,1,50,5.878,50,2.843,50,1.954,50,2.024,50,2.401,50,3.312,500,10,0.1,1,2,2%,1 in 50,10,100,20,5,1,50,64,3,1,50,4.89,7,4,3,3,6,1,1,0,0,0,0,0,0,0,0,1,25,4,1,1,11
589,0:08,1,1,1,30,5.784,50,2.399,50,3.271,50,1.758,50,6.842,50,5.667,500,10,0.1,1,2,2,Jan-50,10,100,20,5,1,10,16,1,1,50,2.75,7,5,5,5,6,1,0,0,0,0,1,0,1,0,0,1,28,4,1,1,11
590,0:50,1,1,1,50,24.256,50,13.009,40,9.604,60,7.447,40,5.988,30,8.85,500,10,0.001,1,2,2% in ten years,1 in 50 in ten years,10,0.01,20,0.5,1,10%,64%,3,0,40,24.586,4,4,2,7,6,1,1,1,0,0,0,0,0,0,0,1,39,4,1,1,10
591,0:13,1,1,1,50,7.876,50,5.392,60,6.977,60,36.586,50,7.339,50,3.428,500,10,0.01,1,2,2,2,10,100,20,5,1,90,64,1,1,55,12.195,6,6,5,6,6,1,1,1,1,0,0,0,0,0,1,2,24,4,1,1,12
592,0:10,1,1,1,20,10.302,20,5.566,10,3.853,10,3.809,10,3.157,10,3.344,500,10,0.1,1,2,2,2,10,100,20,5,1,50,64,2,1,12,9.223,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,46,4,1,0,11
593,0:09,1,1,0,50,6.248,20,4.429,20,4.752,40,3.489,40,4.036,50,2.302,500,1,1,1,2,2,2 in 100,10,100,20,0,1,1%,64,3,1,30,27.193,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,2,41,4,1,1,9
594,0:21,1,1,1,50,12.997,50,4.594,60,8.728,50,3.009,60,3.82,50,7.085,753,10,0.1,1,2,2%,1 IN 50 IN 10 YEARS,10,100,20,5,1,11%,64%,1,1,54,7.482,5,5,4,5,6,1,1,0,0,0,0,1,1,0,0,2,37,4,1,1,11
595,0:14,1,1,1,30,11.705,50,5.13,50,3.349,50,4.12,50,2.462,50,3.903,500,10,0.10%,1,2,2%,Jan-50,10,1,20,0,1,50%,64%,1,1,50,11.389,7,7,7,7,7,1,1,1,0,0,0,1,0,0,1,2,25,4,1,1,11
596,0:13,1,1,0,30,7.374,50,9.005,50,4.945,50,2.524,50,2.115,50,2.535,500,10,0.10%,1,2,2%,2/100,10,100,20%,5,1,10-Sep,64,1,1,50,7.436,7,5,5,5,5,1,1,1,1,1,1,0,0,0,1,2,21,4,1,1,14
597,0:12,1,1,0,60,7.283,50,10.079,30,5.9,60,3.574,60,2.539,50,2.33,500,10,1,1,2,2,2 in 100,10,100,20,5,1,50%,32%,1,1,45,10.875,6,6,6,5,5,0,0,1,1,0,0,0,1,0,1,1,32,4,1,1,11
598,0:18,1,1,0,50,9.956,50,5.44,50,6.987,50,7.48,50,5.817,50,3.124,500,1,1,1,2,2,2,10,100,20,5,1,9 out of 10,64,3,1,50,7.873,7,4,4,4,4,1,1,0,0,1,0,0,1,0,0,2,30,4,1,1,11
599,0:09,1,1,0,50,6.04,50,4.24,40,4.626,50,2.673,20,1.861,40,3.116,500,10,0.01%,1,2,2%,0.02%,10,100,20%,5,1,10,64%,1,1,50,10.312,7,6,6,6,6,1,1,1,0,1,1,1,0,0,0,2,25,4,1,1,11
600,0:12,1,1,0,50,6.853,50,3.698,50,2.847,50,3.603,50,2.019,50,2.255,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,9%,100%,1,1,50,5.889,7,6,5,7,7,1,1,1,0,0,0,1,1,1,1,1,23,4,1,1,11
601,0:17,1,1,0,30,7.428,30,2.939,30,2.689,40,1.594,50,2.241,50,1.561,500,10,0.0001,1,2,1 percent 5 years,2,10,100,20,5,1,9,14,1,1,48,8.976,5,7,7,6,6,0,1,0,0,0,0,0,1,0,0,1,44,4,1,1,12
602,0:41,1,1,1,50,6.266,50,6.172,50,6.895,50,5.487,50,3.83,50,3.935,50%,10,0.1,1,2,2,2in100,10,100,20,5,1,50,64,1,1,50,6.823,7,4,4,6,6,1,1,0,1,1,0,1,1,0,1,1,61,4,1,1,11
603,0:42,1,1,0,10,13.161,20,9.702,30,7.745,10,5.194,40,8.256,40,12.898,600,10,1%,1,2,2%,2 out of 100 in 10 years,10,100,20,50,1,90%,64%,3,1,28,65.326,5,5,5,6,6,1,1,1,0,0,1,0,1,0,0,2,52,4,1,1,10
604,0:20,1,1,1,10,23.496,10,11.195,20,4.668,10,7.281,20,3.027,20,3.403,473,10,0.10%,1,2,2%,1 in 50 in 10 years,10,100,20,5,1,10% chance of having tumor,64%,1,0,50,21.165,7,5,5,6,7,0,1,1,0,0,0,1,0,0,1,2,43,4,1,1,12
605,0:14,1,1,1,50,9.574,50,4.207,50,2.831,50,3.447,50,2.827,50,3.259,500,10,0.1,1,2,2%,2 in 100,10,100,20%,5,1,10%,64%,1,1,50,5.951,7,5,5,6,6,1,1,0,0,0,1,0,0,0,0,2,37,4,1,1,12
606,0:18,1,1,1,30,15.247,30,8.57,40,4.959,40,7.986,50,3.909,40,4.311,500,10,10,1,2,2,2,10,100,20,5,1,90,64,3,1,40,13.563,4,5,6,6,7,1,1,1,1,1,1,1,1,0,1,2,57,4,1,1,11
607,0:15,1,1,0,50,4.883,0,5.353,0,9.724,0,4.852,100,5.666,80,3.483,500,10,0.1,1,2,2%,2 in 100 in ten years,10,100,20,5,1,50%,64,3,0,33,76.942,4,5,5,6,6,1,1,1,1,1,0,0,0,0,0,2,22,4,1,1,11
608,0:48,1,1,1,0,4,100,15.45,10,17.908,50,2.611,0,2.132,0,2.541,500,10,0.10%,1,2,2%,2% in ten years,10,100,20,0,1,50%,100%,3,1,32,76.709,7,7,7,7,7,1,1,1,0,0,1,0,0,0,0,1,26,4,1,1,10
609,0:45,1,1,0,100,6.029,100,3.059,100,2.355,100,2.074,100,2.157,100,2.095,500,1,0.1,1,2,2,2,19,1,20,1,1,90,4,2,0,100,3.927,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,35,4,1,1,6
610,0:14,1,1,0,50,6.201,50,6.401,50,5.063,20,6.198,20,4.811,50,4.042,500,10,0.1,1,2,2,2%,10,100,20,0.5,1,90,64,1,1,36,62.767,5,6,5,6,6,1,1,1,0,0,0,0,0,0,0,1,43,4,1,1,11
611,0:13,1,1,1,0,19.57,0,7.426,0,5.259,0,12.059,0,4.145,0,4.371,500,10,0.1,1,2,2,2,10,100,20,5,1,50,64,3,1,0,5.653,7,5,5,5,5,1,1,1,1,0,0,0,0,0,1,1,42,4,1,1,11
612,0:06,1,1,1,60,2.238,0,11.318,50,5.06,20,2.006,100,4.474,30,5.136,500,1,0.1,1,2,10,1,10,100,20,1,1,7,16%,1,0,50,7.189,5,4,4,3,2,1,0,1,0,0,0,1,0,1,1,1,21,5,1,1,7
613,1:05,1,1,1,10,26.562,20,23.781,10,9.346,20,6.574,10,6.134,10,17.882,500,10,0.1,1,2,2%,2 in 100,10,100,20%,5,1,1 out of 10,64%,3,1,66,11.645,6,7,6,7,7,1,1,1,1,1,1,1,1,1,1,2,64,4,1,1,11
614,0:13,1,1,0,40,8.489,50,4.023,50,6.267,50,3.892,50,1.491,50,2.506,500,10,0.1,1,2,2,2,10,100,20,5,1,50%,128%,3,1,50,3.47,7,5,5,6,7,1,1,0,1,0,0,0,1,0,0,1,28,4,1,1,10
615,0:23,1,1,1,10,27.746,20,18.639,30,12.76,40,4.941,50,3.628,10,2.934,50,1,1,1,2,2,2,10,100,20,1,1,18%,64%,3,1,30,20.759,4,4,6,6,6,1,1,1,0,0,0,1,0,0,1,2,60,4,1,1,8
616,0:05,0,1,1,90,3.005,40,6.564,40,3.049,100,1.978,60,6.137,20,14.702,500,15,10,1,2,2,5,10,100,20,5,1,5,3,1,0,100,4.074,1,1,3,3,5,1,1,1,1,1,0,0,1,1,0,1,26,5,2,1,9
617,0:13,1,1,1,10,8.457,20,12.395,20,6.523,20,7.394,40,9.364,50,4.172,500,10,1,1,2,2,2,10,100,20,0.0005,1,1,16,3,1,20,5.481,6,6,7,5,4,1,1,0,1,0,0,0,1,0,1,2,52,4,1,1,9
618,0:15,1,1,0,50,15.979,50,5.588,50,3.9,50,3.45,50,3.257,50,3.125,500,10,0.1,1,2,2% in ten years,2 in 100,10,1,20,5,1,10,64%,1,1,50,4.346,7,4,4,5,5,0,1,1,0,0,1,1,1,0,0,2,29,4,1,1,11
619,0:10,0,1,1,10,15.437,10,7.006,10,7.885,10,2.081,10,1.799,10,2.554,500,10,1,1,2,2,2,10,100,20,5,1,10,128%,1,1,10,9.224,6,4,4,5,5,1,1,0,1,1,1,1,1,1,1,2,46,4,1,1,11
620,0:13,1,1,0,50,8.58,50,4.557,50,9.201,40,5.38,40,4.608,40,2.912,500,10,1,1,2,2,1 in 50 years,10,100,20,5,1,90,64,1,1,44,6.685,5,5,4,5,5,1,1,1,0,1,0,1,1,0,0,2,33,4,1,1,12
621,0:16,1,0,1,50,49.331,50,7.492,50,5.033,50,2.562,50,2.891,50,2.125,500,10,0.1,1,2,2%,2 in 100,10,100,20,5,1,9 in 100,64%,3,1,50,3.827,7,4,4,5,5,0,1,1,0,0,1,0,1,0,0,1,30,4,1,1,11
622,0:16,1,1,1,0,7.315,0,9.688,0,3.67,0,3.845,0,2.726,0,4.607,500,10,0.5,1,2,2,2,10,100,20,5,1,5%,64%,1,1,0,7.127,7,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,28,4,1,1,12
623,0:09,1,1,0,50,5.501,50,3.081,50,2.212,50,2.311,50,3.714,50,3.199,500,10,0.01,1,2,2%,Jan-50,10,100,20,5,1,90%,64,3,1,50,2.924,7,1,1,7,7,1,1,1,1,1,0,0,0,0,0,2,24,4,1,1,12
624,0:08,1,1,1,0,6.769,0,3.126,0,2.452,0,2.867,0,2.028,0,2.426,500,10,0.1,1,2,2,1 in 50,10,100,20,5,1,9,64,3,1,0,4.009,7,7,6,5,5,0,0,0,0,0,0,0,0,0,1,1,35,4,1,1,12
